step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,Type_CASH_IN,Type_CASH_OUT,Type_DEBIT,Type_PAYMENT,Type_TRANSFER
-0.35749180824876414,0.37197988109926855,0.07628700770445843,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.2694670836985564,0.04469725538066678,-0.10763663662885956,-0.21090125716196617,-0.24715139361631044,-0.09496372915834868,1,0,1,0,0,0
-1.030622054809176,0.26164577188100435,0.014282336918354784,-0.21090125716196617,-0.24715139361631044,0.013425085717726291,1,0,1,0,0,0
-1.3620092531158405,-0.43230657456295385,-0.3756993930050974,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.4040931330106388,-0.37881344610391354,-0.3456377570982884,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.227383203803758,-0.12787966820344726,-0.20462002107748511,-0.21090125716196617,-0.24715139361631044,-0.18118422296021316,1,0,1,0,0,0
-0.4714061576666801,-0.26387093528122074,-0.28104329403165357,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.3518839131264394,-0.3354091542466978,-0.32124576402942956,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.283910408363933,-0.2559186022142577,-0.2765743061792836,-0.21090125716196617,-0.24715139361631044,-0.2451532628932708,1,0,1,0,0,0
-1.1186467793593837,3.7355380631201327,1.9665122447029326,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.3719351329141407,0.13453186773770298,-0.057152107376202896,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.4196269079312637,0.3083942938795227,0.040553693408132196,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.4189664278247984,-0.22617033265491843,-0.25985661412963623,-0.21090125716196617,-0.24715139361631044,-0.23029084422286802,1,0,1,0,0,0
-0.7251244813702198,-0.4171121230958545,-0.3671605379976291,-0.21090125716196617,0.4087189448006571,0.3104427568709556,1,0,1,0,0,0
1.2476649335491417,-0.226875469782684,-0.26025288139255187,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.6888790065554284,4.223016372830157,2.240461364545312,-0.21090125716196617,-0.19076035697970617,2.043645337438945,1,0,1,0,0,0
0.8075413107981032,-0.36005790198763554,-0.33509766803078583,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.6308313815912225,0.6748475322336172,0.24649012198525205,-0.21090125716196617,-0.24715139361631044,0.21986322980735384,1,0,1,0,0,0
0.4761541124914386,-0.4142443942004474,-0.36554895489496625,-0.21090125716196617,3.111079534640347,2.7185907593704033,1,0,1,0,0,0
0.5072216623326885,-0.24151282018063208,-0.2684786612446393,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.005392910047933328,4.986276394336902,3.3779085310318298,0.7035268381960523,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.1758344640260239,-0.39420689365802186,-0.35428844231810114,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.9829302797920532,0.730382331003323,0.2776991192689145,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.9633090301531348,-0.03884823020697791,-0.15458685325932625,-0.21090125716196617,-0.14273823520098924,-0.04209631277706354,1,0,1,0,0,0
0.3518839131264394,-0.06382566035611922,-0.16862346754346133,-0.21090125716196617,0.24183457201080716,0.293880680740374,1,0,1,0,0,0
1.1907077588401838,-0.28926927441169276,-0.29531644734259765,-0.21090125716196617,-0.24715139361631044,-0.26181546410631673,1,0,1,0,0,0
-1.0357999797827175,-0.4393594338039279,-0.3796629018278516,-0.21090125716196617,-0.24715139361631044,-0.3368014320378386,1,0,1,0,0,0
0.4088410878353973,-0.10870406226743579,-0.19384386906419973,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.0616896046504258,0.04012585736036853,-0.11020563393430856,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.3723651030629238,1.1227128208860238,0.49817783647507796,-0.21090125716196617,-0.23872802978989346,0.5475348254867684,1,0,1,0,0,0
0.4761541124914386,-0.4142443942004474,-0.36554895489496625,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.5380587022162557,0.18262793058936386,-0.030123470770947864,-0.21090125716196617,-0.24715139361631044,-0.33629317189806046,1,0,0,0,0,1
0.41919693778248074,4.986276394336902,4.162392258150873,1.7160000709457073,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.11412933449230754,-0.35491344259091284,-0.3322066263254937,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.013997829633303,0.26484610402226433,0.016080833704443503,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.0150882798885512,-0.040589560009289746,-0.15556543170517012,-0.21090125716196617,-0.24715139361631044,-0.1375735473483596,1,0,1,0,0,0
-0.2694670836985564,-0.08911775130292328,-0.18283691235903046,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.5594308822168879,-0.3611805757419116,-0.3357285791518099,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.4610503077195969,0.12740751566064473,-0.061155793165050217,-0.21090125716196617,-0.010713296384899033,0.1605919727917935,1,0,1,0,0,0
0.7195165862478954,-0.4046575931639463,-0.3601614419456911,-0.21090125716196617,-0.24715139361631044,-0.3194641787500054,1,0,1,0,0,0
0.28974881344393966,0.3147718295643303,0.04413768935793281,-0.21090125716196617,-0.24715139361631044,0.0399671913021391,1,0,1,0,0,0
-1.3827209530100069,-0.36167982001838217,-0.3360091404145394,-0.21090125716196617,-0.034425519751807965,-0.10524437532749881,1,0,1,0,0,0
2.1900472787337186,0.15471363012521613,-0.0458105236938109,-0.21090125716196617,-0.24715139361631044,-0.039998870822913604,1,0,1,0,0,0
1.5531625069880977,3.12681268770201,1.6244256790038094,-0.21090125716196617,-0.14766398641119738,1.5350242248164745,1,0,1,0,0,0
-0.3471359583016809,-0.4095216583635144,-0.3628949099867006,-0.21090125716196617,0.661625184066388,0.5015350417974428,1,0,1,0,0,0
1.1958856838137253,-0.30589148098805324,-0.30465766062476574,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.7920075358774782,-0.2934893284510582,-0.29768799919781586,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.51239958730623,4.986276394336902,2.669392061435245,-0.21090125716196617,-0.21367389865805003,2.404213115239319,1,0,1,0,0,0
-0.21768783396314004,-0.10343461938248832,-0.19088259014852912,-0.21090125716196617,-0.2092353854680319,-0.13461617842119453,1,0,1,0,0,0
-0.046816309836266244,-0.4130393937165825,-0.3648717784639558,-0.21090125716196617,0.052658928046569825,-0.0519979736798709,1,0,1,0,0,0
-0.49211785756084653,0.2784485596406774,0.023725031754149382,-0.21090125716196617,-0.20183474239058208,0.07184577603380553,1,0,1,0,0,0
0.6366697866712292,-0.2727983404856903,-0.28606024504162875,-0.21090125716196617,-0.02756924658629613,-0.05462627066017341,1,0,1,0,0,0
-0.7717258061320944,-0.39246753513558075,-0.3533109716761837,-0.21090125716196617,-0.06242688695402045,-0.14599774197970533,1,0,1,0,0,0
-1.3930768029570901,-0.34597181484654926,-0.3271816826475201,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.5904984320581376,0.3648849787487643,0.072299871834876,-0.21090125716196617,1.6954674612381584,1.8251829289918506,1,0,1,0,0,0
-1.5743041770310473,-0.43612812052861083,-0.37784699451448905,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.15512276413185724,-0.4235482269718637,-0.3707774476260711,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.4813320374649801,0.14344457251624934,-0.05214341759275364,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.8178971607451861,-0.37611292301352234,-0.34412013896228,-0.21090125716196617,-0.14770000525427057,-0.21509161849260394,1,0,1,0,0,0
0.3984852378883143,-0.36256784630176075,-0.33650818624669787,-0.21090125716196617,0.3226856399690911,0.21788522765662166,1,0,1,0,0,0
1.1078609592635174,1.3389720030807004,0.6197094235015971,-0.21090125716196617,-0.2008710070260773,0.5935978954776754,1,0,1,0,0,0
-0.12448518443939077,-0.43985240582626417,-0.37993993825990596,-0.21090125716196617,-0.16541788346590464,-0.26299017029547644,1,0,1,0,0,0
-0.15037480930709896,-0.34029157461420867,-0.3239895471593409,-0.21090125716196617,0.12662851354182472,0.0513700583005889,1,0,1,0,0,0
1.087149259369351,4.986276394336902,6.522331831846243,4.761793841643786,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.7033223312208052,-0.2570709483465333,-0.27722189234343203,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.1907077588401838,-0.31795150514174825,-0.31143505550854605,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.051994234809807964,0.03959342172695561,-0.11050484780750212,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.041208414713941516,-0.29699787535910877,-0.2996597040270172,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.8534821554535124,-0.4093929115228091,-0.3628225578779171,-0.21090125716196617,-0.24715139361631044,-0.32182997296357063,1,0,1,0,0,0
1.9259731050830953,0.3902800161212158,0.0865711696505383,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.5227554372533134,-0.2742956551648263,-0.28690169384110537,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.6888790065554284,-0.34852104899501324,-0.32861428064692505,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.179691428786635,-0.0014500534098843122,-0.13357012818007544,-0.21090125716196617,0.23810295818514765,0.32166275396889965,1,0,1,0,0,0
-0.7044127814760532,0.04931083227357163,-0.10504393598154614,-0.21090125716196617,-0.24715139361631044,-0.09265875773089562,1,0,1,0,0,0
2.1072004791570524,-0.023963926772878435,-0.14622229273628684,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.0923271843428926,2.2677233537375794,1.1416415997582594,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.1807818790418834,0.4983006953633253,0.14727575775981153,-0.21090125716196617,-0.24715139361631044,0.13165934287982603,1,0,1,0,0,0
2.0657770793687193,0.09335044645409421,-0.08029490960921647,-0.21090125716196617,0.010937489752119682,0.16319431603974024,1,0,1,0,0,0
1.2424870085756001,-0.39012773996996986,-0.3519960725033121,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.3102300033804242,-0.44087135659009513,-0.3805125599732295,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.8955660353483105,3.1776381585962183,1.6529881662769867,-0.21090125716196617,-0.1718201886557344,1.5385293569508542,1,0,1,0,0,0
1.5117391071997648,-0.19786418736885686,-0.24394935542132612,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.23796956370852348,0.7023951420586648,0.2619711050669857,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.1330901040247605,4.849993589628655,2.592804952520218,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.9633090301531348,0.5659338360574371,0.1852836834382875,-0.21090125716196617,-0.157148781735875,0.24699934377648528,1,0,1,0,0,0
-1.5432366271897975,-0.4441261080029389,-0.3823416388616516,-0.21090125716196617,-0.2397529932949885,-0.29267308988958585,1,0,1,0,0,0
-1.1445364042270918,-0.3531880513737819,-0.33123700491690633,-0.21090125716196617,-0.19757102943350785,-0.2488256264885475,1,0,1,0,0,0
0.6159580867770628,-0.18022799352674215,-0.23403830977236,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.5072216623326885,1.0517315835181906,0.4582883744930509,-0.21090125716196617,-0.24715139361631044,0.40815682279149945,1,0,1,0,0,0
0.4813320374649801,-0.2541690831831714,-0.2755911256168526,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.7971854608510197,-0.3260425066150471,-0.31598197111094917,-0.21090125716196617,-0.2194829634115593,-0.2551176322025111,1,0,1,0,0,0
-0.709590706449595,-0.27551341194735907,-0.28758603895372253,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.683271111433104,2.0680597576952238,1.0294362660831993,-0.21090125716196617,1.10065314909605,2.1371468760138574,1,0,1,0,0,0
-0.34195803332813923,-0.05119498054771528,-0.1615253802078803,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.6004243118564377,0.5647095300640941,0.18459565785312132,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.7913470557710127,1.1368529634536488,0.5061241994899799,-0.21090125716196617,-0.10520224695718693,0.5793020609470978,1,0,1,0,0,0
1.5686962819087227,-0.3200472417399987,-0.31261280062063873,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.06709803958164948,-0.3939897976376541,-0.35416644045152296,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.9887686848720602,0.6090138442301278,0.20949343818354244,-0.21090125716196617,-0.23576195935898484,0.197292115814551,1,0,1,0,0,0
0.4450865626501887,1.1239495627771743,0.4988728506855654,-0.21090125716196617,-0.24715139361631044,0.4442373699687557,1,0,1,0,0,0
0.05674218963456625,-0.44112897517353616,-0.38065733438222976,-0.21090125716196617,0.24925408837513785,0.11210033235281917,1,0,1,0,0,0
1.5479845820145561,-0.32357323691864087,-0.31459431088789985,-0.21090125716196617,-0.2191842786001412,-0.2536133358600411,1,0,1,0,0,0
1.5842300568293477,0.11139896905110493,-0.07015214677973278,-0.21090125716196617,-0.2273111614449266,-0.04366219700626507,1,0,1,0,0,0
-1.5328807772427142,-0.41175313088564836,-0.3641489348760432,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.9684869551266766,-0.3221070662892537,-0.3137703641697406,-0.21090125716196617,0.07116822668694245,0.010203388092204094,1,0,1,0,0,0
-0.890818080523552,1.6693977883937867,0.805399435255335,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.18619031397310715,-0.25474695057250396,-0.27591587086097935,-0.21090125716196617,-0.1862696405716202,-0.18940381829084033,1,0,1,0,0,0
-1.4862794524808396,-0.3563051227354867,-0.3329887114831592,-0.21090125716196617,-0.05882724540283157,-0.10809256819466051,1,0,1,0,0,0
1.661898931432472,1.0524118868640029,0.45867068586793447,-0.21090125716196617,-0.20269405035861363,0.44877886616258406,1,0,1,0,0,0
2.221114828574968,-0.2026432540214907,-0.24663505666603563,-0.21090125716196617,0.3429314606625422,0.3161289846736524,1,0,1,0,0,0
0.693626961380187,0.1546268883803795,-0.045859270118376406,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.692966481273722,1.797936884439465,0.877634797374308,-0.21090125716196617,3.9397595656162454,4.574665162258254,1,0,1,0,0,0
-0.16073065925418217,-0.432667009239489,-0.37590194717095593,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.3620092531158405,0.3137731943872665,-0.382409388853848,-0.21090125716196617,-0.16905730474360672,0.11022819625231886,1,0,0,0,0,1
0.5641788370416464,1.3164286365469675,0.6070406846117091,-0.21090125716196617,-0.24715139361631044,0.5404011005666555,1,0,1,0,0,0
0.02567463979331657,-0.391000229526874,-0.35248638713152136,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.832770455559346,-0.41789946748170165,-0.36760300343089924,-0.21090125716196617,1.0804414398549465,0.8768327998936423,1,0,1,0,0,0
-0.2694670836985564,-0.08911775130292328,-0.18283691235903046,-0.21090125716196617,0.17339560216647104,0.2192330310780928,1,0,1,0,0,0
-1.1756039540683418,0.4351350450612825,0.11177843621783468,-0.21090125716196617,-0.24715139361631044,0.1001013949963504,1,0,1,0,0,0
0.7816516859303948,-0.2903374420060161,-0.2959167275324652,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.3201558831787243,0.04294291947562628,-0.10862252413917689,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.367187178089382,1.4942982402242027,0.7069984066344109,-0.21090125716196617,-0.24715139361631044,0.6292658499369175,1,0,1,0,0,0
-1.217027353856675,-0.41052776594030865,-0.3634603141895942,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.46579826254435513,-0.3173357489930264,-0.31108901784570064,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.9633090301531348,-0.3857200233452216,-0.3495190595453763,-0.21090125716196617,0.3732518406952764,0.25213556190631925,1,0,1,0,0,0
0.6625594115389372,0.6637834388565022,0.2402724122284476,-0.21090125716196617,-0.23196115845309853,0.2280991934076132,1,0,1,0,0,0
1.4496040075172651,-0.2520744544116252,-0.27441400307225583,-0.07151986072958066,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.112378404130594,-0.32414096009089743,-0.3149133553669174,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.2631987084697665,-0.2583544796243683,-0.2779432008752151,-0.21090125716196617,-0.24715139361631044,-0.24637024224820858,1,0,1,0,0,0
0.3415280631793564,1.1432886871930439,0.5097408954923205,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.9684869551266766,0.1437258844718009,-0.05198532817402573,-0.21090125716196617,-0.24715139361631044,-0.04548841621711576,1,0,1,0,0,0
-0.1659085842277239,0.08925555511021456,-0.0825961235446084,-0.21090125716196617,-0.24699069370193263,-0.07255652305105735,1,0,1,0,0,0
0.6004243118564377,-0.39679378848390656,-0.35574220456056377,-0.21090125716196617,-0.10512649629694375,-0.18684866438711908,1,0,1,0,0,0
1.0509037845545597,-0.4315318181295597,-0.37526400164758894,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.185959804015425,-0.31419983914682664,-0.3093267245802167,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.8235050558675108,-0.16058664421101698,-0.22300042305949205,-0.21090125716196617,0.691652595471213,0.6531119118656231,1,0,1,0,0,0
0.5382892121739384,-0.37679846138356454,-0.3445053922737616,-0.21090125716196617,1.0141198803250104,0.8372741107272575,1,0,1,0,0,0
-0.890818080523552,1.6693977883937867,0.805399435255335,-0.21090125716196617,1.4486080009094846,2.2532497690478954,1,0,1,0,0,0
-0.10895140951876582,-0.32858978034468644,-0.31741346741003046,-0.21090125716196617,0.27510451171705497,0.19174830525195596,1,0,1,0,0,0
0.9887686848720602,0.3247456694098372,0.049742707248371494,-0.21090125716196617,1.0681548941634826,1.2367302193216103,1,0,1,0,0,0
-0.20733198401605682,1.4488364317900322,0.6814501470320666,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.3615792829670572,-0.43223544014139154,-0.3756594174579,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.185959804015425,-0.31419983914682664,-0.3093267245802167,-0.21090125716196617,-0.02879106059953592,-0.0764177823924974,1,0,1,0,0,0
-1.4707456775602148,0.6788497788540941,0.24873927218790212,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.6888790065554284,-0.24639477352315975,-0.271222181919626,-0.21090125716196617,-0.24715139361631044,-0.24039509942867177,1,0,1,0,0,0
2.2418265284691348,-0.3386114359457363,-0.3230453564122389,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.7240340311149718,-0.41752892660175195,-0.36739476986254166,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.0502433044480943,-0.13293301428427004,-0.20745985965804437,-0.21090125716196617,-0.24715139361631044,-0.1837089057821775,1,0,1,0,0,0
0.15512276413185724,-0.35190696926184706,-0.33051707274757736,-0.21090125716196617,-0.2207207402190815,-0.26916120871790644,1,0,1,0,0,0
-0.8131492059204276,-0.43663489151004253,-0.37813178557402854,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.1072004791570524,-0.3851736910032983,-0.3492120361122714,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.3201558831787243,-0.10975092591979492,-0.19443217703697774,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.25350333862914826,2.4546549527028017,1.2466919086380805,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.5697867321639711,-0.2877671102754642,-0.29447227328442593,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.5894079818028892,0.10171924633452487,-0.07559187910362382,-0.21090125716196617,0.26129973690606645,0.39422503778645146,1,0,1,0,0,0
-0.35231388327522245,-0.37130756176823226,-0.3414196608949482,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.3415280631793564,2.5233860093965594,1.2853168322747686,-0.21090125716196617,-0.24445278308239923,1.1458496115986971,1,0,1,0,0,0
1.0819713343958095,-0.28664677164610386,-0.2938426744380255,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.693626961380187,0.5945913036023392,0.20138837538962256,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.709160736300812,-0.2547670489383488,-0.2759271655781469,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.874854335454144,-0.43332509631546307,-0.37627177362610637,-0.21090125716196617,0.181463149289722,0.05457480704820744,1,0,1,0,0,0
-1.3361196282481322,-0.2607089915074715,-0.27926637043001695,-0.21090125716196617,-0.24715139361631044,-0.24754657088478074,1,0,1,0,0,0
-0.2746450086720981,0.8676733123176502,0.354852795123188,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.2262927535485098,-0.29501612000936367,-0.2985460131755647,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
2.060599154395178,-0.26006925959944005,-0.27890685906376855,-0.21090125716196617,-0.24715139361631044,-0.24722695688387175,1,0,1,0,0,0
-0.38855935809001385,-0.27167163728330374,-0.2854270694839286,-0.21090125716196617,-0.24715139361631044,-0.23825322737614676,1,0,0,0,0,1
-1.0461558297298008,-0.007744192552060168,-0.137107257615004,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.8120587556651795,-0.3842238925201127,-0.34867827603861584,-0.21090125716196617,-0.06739195975764763,-0.14637794815129163,1,0,1,0,0,0
1.071615484448726,-0.35299576198275207,-0.331128943679353,-0.21090125716196617,0.05444268272336057,-0.02038357113793232,1,0,1,0,0,0
2.138268028998302,-0.2450029304628941,-0.27044000520791694,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
0.02567463979331657,0.24827334778888777,0.006767410126281701,-0.21090125716196617,-0.24396044571149397,0.009635412120401223,1,0,1,0,0,0
1.0094803847662266,3.911137175967048,2.0651940146428722,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.6422776817935538,-0.2840518233545212,-0.2923843863740121,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.7913470557710127,-0.3038294082022514,-0.30349883362986346,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-1.2843403785127159,-0.38476849795570306,-0.3489843289988595,-0.21090125716196617,0.9497864746958955,0.7750006585702335,1,0,1,0,0,0
-0.8597505306823022,-0.39052895244416214,-0.352221542646261,-0.21090125716196617,1.9260678648891738,1.6567171708774886,1,0,1,0,0,0
2.122734254077677,-0.19694793865713567,-0.24343444937703043,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
-0.3005346335398063,4.986276394336902,3.8935654802297535,1.3690458799505303,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.2165973837078916,0.9836645223094965,0.4200365976714911,-0.21090125716196617,-0.24715139361631044,-0.3392431231475901,1,0,0,0,0,1
1.21141945873435,-0.2579955003280132,-0.2777414645921452,-0.21090125716196617,-0.04924142125071293,-0.06686752515001891,1,0,1,0,0,0
